🇭🇰香台澳,#genre#
iHOT爱美食,http://gslbserv.itv.cmvideo.cn:80/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3
iHOT爱奇谈,http://gslbserv.itv.cmvideo.cn:80/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
iHOT爱青春,http://gslbserv.itv.cmvideo.cn:80/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
iHOT爱赛车,http://gslbserv.itv.cmvideo.cn:80/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
iHOT爱时尚,http://gslbserv.itv.cmvideo.cn:80/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3
iHOT爱世界,http://gslbserv.itv.cmvideo.cn:80/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3
iHOT爱探索,http://gslbserv.itv.cmvideo.cn:80/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3
iHOT爱体育,http://gslbserv.itv.cmvideo.cn:80/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
iHOT爱玩具,http://gslbserv.itv.cmvideo.cn:80/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
iHOT爱喜剧,http://gslbserv.itv.cmvideo.cn:80/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
iHOT爱悬疑,http://gslbserv.itv.cmvideo.cn:80/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
iHOT爱幼教,http://gslbserv.itv.cmvideo.cn:80/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
iHOT爱娱乐,http://gslbserv.itv.cmvideo.cn:80/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3
iHOT爱院线,http://gslbserv.itv.cmvideo.cn:80/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3

🌈新闻台,#genre#
广州新闻,https://justsometime.gztv.com/sec/xinwen.m3u8
广州新闻,http://www.namewee.xyz/gudou.php?id=364&id=gznews_1500
广州新闻,http://88888.55555.io:2345/udp/239.253.43.67:5146
广州新闻,http://88888.55555.io:2345/udp/239.253.43.72:5146
广州新闻,http://60.208.16.27:1505/gudou.php?id=364&id=gznews_1500
广东新闻,http://www.namewee.xyz/gudou.php?id=364&id=gdnews_1500
广东新闻,http://88888.55555.io:2345/udp/239.77.0.4:5146
广东新闻,http://88888.55555.io:2345/udp/239.77.0.190:5146
广东新闻,http://88888.55555.io:2345/udp/239.77.0.173:5146
广东新闻,http://60.208.16.27:1505/gudou.php?id=364&id=gdnews_1500

CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13,https://cntv.sbs/live?auth=230612&id=cctv13
CCTV13,https://live.goodiptv.club/api/bestv.php?id=cctv13xwhd8m/8000000
CCTV13,https://live.goodiptv.club/api/cqyx.php?id=CCTVNewsHD
CCTV13,https://live.goodiptv.club/api/yqgd.php?id=cctv13
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]:80/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰香港,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226251/index.m3u8
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰香港,http://r.jdshipin.com/NfC0f
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰中文,http://162.19.247.76:22222/live/fenghuangweishi/index.m3u8
凤凰资讯,http://162.19.247.76:22222/live/fenghuangzhixun/index.m3u8
凤凰香港,http://162.19.247.76:22222/live/fenghuangxianggang/index.m3u8
凤凰中文,http://yuniptvunql.chinayungu.cn:65530/live/fhzw/index.m3u8
凤凰资讯,http://yuniptvunql.chinayungu.cn:65530/live/fhzx/index.m3u8
凤凰资讯,https://iptv-go-coral.vercel.app/live/youtube/sUISafvOieY
无线新闻,http://r.jdshipin.com/CkuBd
无线财经,http://r.jdshipin.com/jUx8K
无线新闻,http://live.cooltv.top/tv/tvb.php?id=0
无线财经,http://live.cooltv.top/tv/tvb.php?id=2

亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
民视新闻,https://iptv-go-coral.vercel.app/live/youtube/ylYJSBUgaMA
中视新闻,https://iptv-go-coral.vercel.app/live/youtube/TCnaIE_SAtM?quality=1080
台视新闻,https://iptv-go-coral.vercel.app/live/youtube/xL0ch83RAK8?quality=1080
华视新闻,https://iptv-go-coral.vercel.app/live/youtube/wM0g8EoUZ_E
东森新闻,https://iptv-go-coral.vercel.app/live/youtube/S5WOGu2HSes
中天新闻,https://iptv-go-coral.vercel.app/live/youtube/oIgbl7t0S_w
三立新闻,https://iptv-go-coral.vercel.app/live/youtube/CKjSm5ZeehE
寰宇新闻,https://iptv-go-coral.vercel.app/live/youtube/B7Zp3d6xXWw


👶少儿台,#genre#
卡酷少儿,http://cfss.cc/ds/bst.php?id=Cf-77
卡酷少儿,http://111.63.117.13:6060/030000001000/G_KAKU/G_KAKU.m3u8
卡酷少儿,http://bad-ass.site/php/bestv.php?id=kkse8m/8000000
卡酷少儿,http://bad-ass.site/php/sxg.php?id=kkkt_4000
卡酷少儿,http://bad-ass.site:5678/cqyx.php?id=bjkakuSD
卡酷少儿,https://live.goodiptv.club/api/bestv.php?id=kkse8m/8000000
卡酷少儿,https://live.goodiptv.club/api/ghyx.php?id=BTV10HD_2000
卡酷少儿,https://live.goodiptv.club/api/sxg.php?id=kkkt_4000
卡酷少儿,https://live.goodiptv.club/aishang/kkse
卡酷少儿,https://live.goodiptv.club/api/cqyx.php?id=bjkakuSD
卡酷少儿,https://live.goodiptv.club/api/yqgd.php?id=kkse
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
福建少儿,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227194/index.m3u8?servicetype=1
嘉佳卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
嘉佳卡通,https://live.goodiptv.club/api/itouch.php?id=1187
嘉佳卡通,https://live.goodiptv.club/api/sxg.php?id=jjkt_2000
嘉佳卡通,https://live.goodiptv.club/aishang/jjkt
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
金鹰卡通,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001098/index.m3u8?
金鹰卡通,http://bad-ass.site/php/sxg.php?id=jykt_2000
金鹰卡通,http://bad-ass.site:5678/cqyx.php?id=jinyingSD
金鹰卡通,https://live.goodiptv.club/api/sxg.php?id=jykt_2000
金鹰卡通,https://live.goodiptv.club/aishang/jykt
金鹰卡通,https://live.goodiptv.club/api/yqgd.php?id=jykt
炫动卡通,https://live.goodiptv.club/api/bestv.php?id=hhxd8m/8000000
炫动卡通,http://117.169.121.162:6610/PLTV/88888910/224/3221225720/index.m3u8
炫动卡通,http://bad-ass.site/php/bestv.php?id=hhxd8m/8000000
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225795/1.m3u8?zjiangsd
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
优漫卡通,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel53/index.m3u8
优漫卡通,https://live.goodiptv.club/api/yqgd.php?id=ymkt

江西少儿,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226194/index.m3u8?fmt=ts2hls
山东少儿,http://119.164.216.162:9901/tsfile/live/1006_1.m3u8




